715.8174, 513.593, 1, 10.24357
720.735, 507.2753, 1, 10.27693
725.0015, 501.091, 1, 10.3103
728.8705, 494.6191, 1, 10.34367
732.3426, 487.8123, 1, 10.37703
735.6316, 481.01, 1, 10.4104
738.0975, 474.2741, 1, 10.44377
740.1111, 467.1001, 1, 10.47713
742.2936, 460.0362, 1, 10.5105
743.4719, 452.4342, 1, 10.54387
744.1674, 445.6158, 1, 10.57723
744.4021, 438.3088, 1, 10.6106
744.6525, 431.2074, 1, 10.64397
744.5483, 423.5184, 1, 10.67733
743.7839, 415.7407, 1, 10.7107
742.8565, 408.1125, 1, 10.74407
740.9272, 400.4159, 1, 10.77743
739.2538, 393.0643, 1, 10.8108
736.7779, 385.5764, 1, 10.84417
733.7699, 378.433, 1, 10.87753
730.4304, 371.1051, 1, 10.9109
726.4062, 364.063, 1, 10.94427
722.7879, 357.2026, 1, 10.97763
718.4608, 350.8675, 1, 11.011
713.8478, 344.3096, 1, 11.04437
709.058, 338.2299, 1, 11.07773
703.5374, 332.5061, 1, 11.1111
698.043, 326.9193, 1, 11.14447
692.0554, 321.6169, 1, 11.17783
686.266, 316.7358, 1, 11.2112
679.5465, 312.3672, 1, 11.24457
672.9353, 308.3306, 1, 11.27793
665.5434, 304.0096, 1, 11.3113
658.3002, 300.6241, 1, 11.34467
650.7891, 297.4686, 1, 11.37803
643.3377, 294.6216, 1, 11.4114
635.8015, 292.1284, 1, 11.44477
628.0282, 290.2619, 1, 11.47813
620.0312, 288.4461, 1, 11.5115
611.7774, 286.9746, 1, 11.54487
603.6697, 285.9623, 1, 11.57823
595.8468, 285.5219, 1, 11.6116
587.6016, 285.4497, 1, 11.64497
579.7982, 285.8169, 1, 11.67833
571.5827, 286.6673, 1, 11.7117
563.9296, 287.9693, 1, 11.74507
555.8454, 289.8929, 1, 11.77843
547.4702, 292.3282, 1, 11.8118
539.4568, 295.4176, 1, 11.84517
531.95, 298.6989, 1, 11.87853
524.9764, 302.4138, 1, 11.9119
518.0394, 306.4609, 1, 11.94527
511.4584, 311.1103, 1, 11.97863
505.3448, 316.2936, 1, 12.012
499.0978, 321.7284, 1, 12.04537
493.4286, 327.6119, 1, 12.07873
488.1122, 333.6612, 1, 12.1121
483.5005, 340.0889, 1, 12.14547
479.0927, 346.8985, 1, 12.17883
474.7902, 352.846, 1, 12.2122
471.2598, 360.1753, 1, 12.24557
467.7962, 367.4084, 1, 12.27893
464.8296, 375.2553, 1, 12.3123
462.0006, 382.7007, 1, 12.34567
459.6956, 390.4007, 1, 12.37903
457.5816, 397.9839, 1, 12.4124
456.0142, 406.3077, 1, 12.44577
454.5713, 414.621, 1, 12.47913
454.0323, 422.8376, 1, 12.5125
453.8274, 430.564, 1, 12.54587
454.0381, 438.5627, 1, 12.57923
454.8177, 446.4101, 1, 12.6126
455.9347, 454.1987, 1, 12.64597
457.5914, 462.0951, 1, 12.67933
459.4899, 469.4793, 1, 12.7127
462.3939, 476.8192, 1, 12.74607
465.7954, 483.7607, 1, 12.77943
469.9894, 490.9471, 1, 12.8128
474.2212, 493.8081, 1, 12.84617
478.6747, 496.0348, 1, 12.87953
483.8175, 499.1383, 1, 12.9129
489.9251, 502.0078, 1, 12.94627
495.6003, 506.2433, 1, 12.97963
501.1989, 510.6873, 1, 13.013
506.4484, 515.5767, 1, 13.04637
512.293, 520.9316, 1, 13.07973
518.3662, 525.9949, 1, 13.1131
524.459, 530.4497, 1, 13.14647
530.7607, 534.5488, 1, 13.17983
536.3536, 538.0779, 1, 13.2132
542.9609, 541.5214, 1, 13.24657
546.0964, 542.1288, 1, 13.27993
547.9093, 540.7423, 1, 13.3133
550.2235, 538.7327, 1, 13.34667
553.2847, 536.7236, 1, 13.38003
554.9124, 533.5951, 1, 13.4134
557.2641, 530.1001, 1, 13.44677
558.2293, 525.637, 1, 13.48013
560.875, 521.921, 1, 13.5135
562.5279, 516.2915, 1, 13.54687
565.9824, 511.4407, 1, 13.58023
568.8956, 505.7548, 1, 13.6136
570.9908, 500.3332, 1, 13.64697
573.617, 498.3431, 1, 13.68033
575.8837, 495.5141, 1, 13.7137
578.6746, 492.6632, 1, 13.74707
581.7608, 487.7035, 1, 13.78043
583.0938, 480.8148, 1, 13.8138
585.406, 474.0832, 1, 13.84717
588.833, 467.4535, 1, 13.88053
591.7031, 462.288, 1, 13.9139
595.3306, 456.4572, 1, 13.94727
598.1529, 452.508, 1, 13.98063
598.9726, 446.7999, 1, 14.014
599.0944, 440.3989, 1, 14.04737
598.9624, 433.5559, 1, 14.08073
598.3682, 425.9011, 1, 14.1141
597.3519, 418.1918, 1, 14.14747
595.6462, 410.2423, 1, 14.18083
593.1742, 402.504, 1, 14.2142
590.878, 395.1789, 1, 14.24757
587.644, 387.4312, 1, 14.28093
584.3889, 379.7483, 1, 14.3143
580.6202, 372.9116, 1, 14.34767
576.2314, 366.3478, 1, 14.38103
571.6257, 360.2407, 1, 14.4144
566.7001, 354.6543, 1, 14.44777
561.0397, 349.2001, 1, 14.48113
555.4125, 343.6844, 1, 14.5145
548.9184, 338.4856, 1, 14.54787
542.0924, 333.0258, 1, 14.58123
535.579, 328.2039, 1, 14.6146
528.8875, 323.9063, 1, 14.64797
522.0683, 320.0619, 1, 14.68133
515.1406, 316.7272, 1, 14.7147
507.8681, 313.755, 1, 14.74807
500.053, 311.013, 1, 14.78143
492.2639, 308.8843, 1, 14.8148
484.4435, 306.925, 1, 14.84817
476.053, 305.4919, 1, 14.88153
468.0196, 304.6038, 1, 14.9149
460.0055, 303.6931, 1, 14.94827
451.6326, 303.6662, 1, 14.98163
443.709, 304.1125, 1, 15.015
435.8075, 305.1379, 1, 15.04837
428.1347, 306.2535, 1, 15.08173
420.2533, 308.2874, 1, 15.1151
412.6119, 310.835, 1, 15.14847
405.2621, 313.3794, 1, 15.18183
397.5225, 316.4421, 1, 15.2152
389.8769, 320.3156, 1, 15.24857
382.8767, 324.0884, 1, 15.28193
376.1405, 328.469, 1, 15.3153
370.0713, 333.0431, 1, 15.34867
363.8718, 337.7547, 1, 15.38203
357.7844, 343.5577, 1, 15.4154
352.1916, 349.6519, 1, 15.44877
346.7827, 355.9064, 1, 15.48213
341.9699, 362.5516, 1, 15.5155
337.4985, 369.0935, 1, 15.54887
333.0186, 376.4633, 1, 15.58223
329.4639, 384.037, 1, 15.6156
326.2284, 391.3129, 1, 15.64897
323.3984, 398.6177, 1, 15.68233
321.2063, 406.2344, 1, 15.7157
319.2472, 413.9842, 1, 15.74907
318.1623, 422.0385, 1, 15.78243
317.178, 430.2278, 1, 15.8158
316.7956, 438.8475, 1, 15.84917
316.9173, 446.7904, 1, 15.88253
317.2125, 454.6672, 1, 15.9159
318.287, 462.8972, 1, 15.94927
319.481, 470.8558, 1, 15.98263
321.4439, 478.6416, 1, 16.016
323.713, 486.1486, 1, 16.04937
326.4336, 493.8398, 1, 16.08273
330.025, 501.1904, 1, 16.1161
333.9723, 508.245, 1, 16.14947
338.6569, 515.1799, 1, 16.18283
343.1653, 521.3348, 1, 16.2162
348.8085, 527.3822, 1, 16.24957
354.4488, 533.0035, 1, 16.28293
360.6493, 538.1451, 1, 16.3163
367.0725, 543.155, 1, 16.34967
373.7658, 547.5295, 1, 16.38303
380.3943, 551.6715, 1, 16.4164
387.3011, 555.1789, 1, 16.44977
394.3046, 558.285, 1, 16.48313
401.416, 560.8058, 1, 16.5165
408.9151, 562.9738, 1, 16.54987
416.7355, 565.1519, 1, 16.58323
424.1507, 566.6978, 1, 16.6166
432.3996, 567.8236, 1, 16.64997
440.0496, 568.6489, 1, 16.68333
448.0245, 569.0648, 1, 16.7167
455.8053, 569.0153, 1, 16.75007
463.4047, 568.7006, 1, 16.78343
471.8489, 567.6132, 1, 16.8168
479.8047, 566.1439, 1, 16.85017
487.2225, 564.3582, 1, 16.88353
494.4763, 562.2068, 1, 16.9169
501.4445, 559.6998, 1, 16.95027
508.4447, 556.7035, 1, 16.98363
515.2472, 553.3276, 1, 17.017
521.9918, 549.2652, 1, 17.05037
528.2938, 544.9546, 1, 17.08373
534.8116, 540.8425, 1, 17.1171
540.6347, 536.3821, 1, 17.15047
546.2935, 531.5299, 1, 17.18383
551.6439, 526.3297, 1, 17.2172
557.202, 521.1128, 1, 17.25057
562.3984, 515.5991, 1, 17.28393
567.3796, 509.5313, 1, 17.3173
571.9639, 502.8619, 1, 17.35067
576.0992, 496.7196, 1, 17.38403
582.2238, 491.2156, 1, 17.4174
588.5953, 485.3478, 1, 17.45077
593.2802, 479.0232, 1, 17.48413
597.0974, 471.9154, 1, 17.5175
600.3154, 463.899, 1, 17.55087
602.8046, 455.8138, 1, 17.58423
603.9595, 447.34, 1, 17.6176
604.5379, 439.4713, 1, 17.65097
604.4591, 431.6383, 1, 17.68433
604.1326, 423.957, 1, 17.7177
603.0999, 415.9349, 1, 17.75107
601.7806, 408.0636, 1, 17.78443
600.0172, 400.7023, 1, 17.8178
597.5262, 393.2701, 1, 17.85117
595.1993, 385.727, 1, 17.88453
591.8352, 378.4272, 1, 17.9179
588.0913, 371.3037, 1, 17.95127
584.0525, 364.8662, 1, 17.98463
579.3524, 358.3189, 1, 18.018
574.6845, 352.1014, 1, 18.05137
568.7363, 346.3271, 1, 18.08473
563.2469, 341.0212, 1, 18.1181
557.1419, 335.8044, 1, 18.15147
550.7559, 330.2013, 1, 18.18483
542.2508, 326.4633, 1, 18.2182
534.3504, 323.2447, 1, 18.25157
526.8636, 319.6032, 1, 18.28493
519.4377, 315.6582, 1, 18.3183
512.1685, 312.1469, 1, 18.35167
505.0726, 309.0112, 1, 18.38503
497.6501, 306.336, 1, 18.4184
490.1378, 303.1584, 1, 18.45177
482.1516, 300.8594, 1, 18.48513
474.0957, 298.3951, 1, 18.5185
465.7381, 296.399, 1, 18.55187
457.8477, 294.995, 1, 18.58523
449.5404, 293.7406, 1, 18.6186
441.6853, 292.9598, 1, 18.65197
433.3287, 292.9847, 1, 18.68533
425.7681, 293.4145, 1, 18.7187
417.2103, 293.99, 1, 18.75207
409.1614, 294.7295, 1, 18.78543
401.4141, 296.2028, 1, 18.8188
393.5579, 298.3154, 1, 18.85217
385.8826, 300.7345, 1, 18.88553
378.0561, 303.2381, 1, 18.9189
370.8138, 306.3717, 1, 18.95227
362.7699, 310.0386, 1, 18.98563
355.3698, 314.3408, 1, 19.019
348.0487, 318.2318, 1, 19.05237
341.4117, 322.608, 1, 19.08573
338.379, 327.6591, 1, 19.1191
337.6176, 334.2703, 1, 19.15247
337.6009, 341.8162, 1, 19.18583
337.8687, 349.7439, 1, 19.2192
336.7216, 357.9192, 1, 19.25257
336.3084, 366.3279, 1, 19.28593
338.1567, 375.1125, 1, 19.3193
339.1405, 383.9034, 1, 19.35267
339.3886, 392.4611, 1, 19.38603
339.5996, 400.5784, 1, 19.4194
339.5731, 409.2504, 1, 19.45277
339.5053, 417.434, 1, 19.48613
339.9554, 425.6467, 1, 19.5195
340.3284, 434.0849, 1, 19.55287
341.0015, 442.2906, 1, 19.58623
342.0852, 450.2752, 1, 19.6196
343.6639, 457.9738, 1, 19.65297
345.5149, 466.0742, 1, 19.68633
347.7291, 474.0692, 1, 19.7197
350.7803, 481.8515, 1, 19.75307
353.6252, 489.0571, 1, 19.78643
357.4069, 496.2696, 1, 19.8198
360.7576, 503.3034, 1, 19.85317
364.7132, 510.372, 1, 19.88653
368.9011, 516.9354, 1, 19.9199
373.8074, 523.172, 1, 19.95327
378.7852, 529.3385, 1, 19.98663
383.8318, 535.2261, 1, 20.02
389.3042, 541.107, 1, 20.05337
395.1992, 546.3227, 1, 20.08673
401.4736, 551.6046, 1, 20.1201
407.934, 556.7745, 1, 20.15347
414.5407, 561.6768, 1, 20.18683
421.0816, 565.5904, 1, 20.2202
428.5215, 569.6464, 1, 20.25357
435.6823, 573.3581, 1, 20.28693
442.9215, 576.5806, 1, 20.3203
450.3139, 579.5344, 1, 20.35367
457.871, 581.8525, 1, 20.38703
465.8165, 583.8878, 1, 20.4204
474.0768, 586.1089, 1, 20.45377
482.5384, 587.4823, 1, 20.48713
490.9041, 588.3954, 1, 20.5205
498.6379, 588.5485, 1, 20.55387
506.4058, 588.7824, 1, 20.58723
514.18, 588.8289, 1, 20.6206
521.6306, 588.3092, 1, 20.65397
529.878, 587.0978, 1, 20.68733
537.5228, 585.6642, 1, 20.7207
545.4331, 583.787, 1, 20.75407
553.3066, 581.3465, 1, 20.78743
560.6364, 578.6408, 1, 20.8208
567.8293, 575.5876, 1, 20.85417
575.1062, 572.0918, 1, 20.88753
582.1596, 568.034, 1, 20.9209
588.1958, 563.8555, 1, 20.95427
594.9052, 559.5033, 1, 20.98763
601.201, 554.7654, 1, 21.021
606.8405, 549.9651, 1, 21.05437
612.3068, 544.405, 1, 21.08773
617.5742, 538.7731, 1, 21.1211
622.753, 533.1699, 1, 21.15447
627.6178, 527.1326, 1, 21.18783
632.9241, 520.016, 1, 21.2212
637.4966, 513.438, 1, 21.25457
641.3657, 506.7637, 1, 21.28793
645.5554, 499.5373, 1, 21.3213
649.038, 492.1726, 1, 21.35467
652.106, 484.7029, 1, 21.38803
654.6832, 477.1631, 1, 21.4214
656.7406, 469.7956, 1, 21.45477
658.7076, 461.7946, 1, 21.48813
660.5407, 453.6581, 1, 21.5215
661.6754, 445.4716, 1, 21.55487
662.6806, 437.2027, 1, 21.58823
663.2669, 428.715, 1, 21.6216
663.5426, 420.6835, 1, 21.65497
663.2539, 412.609, 1, 21.68833
662.8039, 405.0618, 1, 21.7217
661.6179, 397.2655, 1, 21.75507
660.2288, 389.3166, 1, 21.78843
658.2575, 381.2129, 1, 21.8218
657.9057, 372.3399, 1, 21.85517
657.252, 363.898, 1, 21.88853
655.3385, 355.8885, 1, 21.9219
653.0336, 346.0515, 1, 21.95527
650.0278, 337.7723, 1, 21.98863
646.4411, 330.3827, 1, 22.022
641.8002, 322.7507, 1, 22.05537
637.256, 315.2175, 1, 22.08873
632.7243, 308.1594, 1, 22.1221
627.8046, 301.6879, 1, 22.15547
622.9614, 294.9694, 1, 22.18883
617.8731, 288.811, 1, 22.2222
612.1966, 283.1153, 1, 22.25557
606.4688, 277.6759, 1, 22.28893
600.3472, 272.4925, 1, 22.3223
594.2455, 267.5868, 1, 22.35567
587.5787, 263.0109, 1, 22.38903
580.7232, 258.9674, 1, 22.4224
573.3708, 255.4731, 1, 22.45577
566.0917, 252.2465, 1, 22.48913
558.6751, 249.4559, 1, 22.5225
551.0892, 247.1663, 1, 22.55587
542.95, 245.614, 1, 22.58923
534.5688, 244.3598, 1, 22.6226
526.4554, 243.1033, 1, 22.65597
518.5173, 242.7718, 1, 22.68933
510.1522, 243.0418, 1, 22.7227
502.0999, 243.5823, 1, 22.75607
494.1755, 244.2224, 1, 22.78943
486.2173, 245.7062, 1, 22.8228
478.2828, 247.6304, 1, 22.85617
470.8355, 249.8333, 1, 22.88953
463.4021, 252.4607, 1, 22.9229
455.949, 255.4094, 1, 22.95627
448.7105, 258.9307, 1, 22.98963
441.0705, 263.1044, 1, 23.023
434.0858, 267.2491, 1, 23.05637
427.4228, 271.6793, 1, 23.08973
421.1361, 276.7758, 1, 23.1231
414.8269, 282.1831, 1, 23.15647
409.0071, 287.7716, 1, 23.18983
403.7128, 293.4977, 1, 23.2232
398.3393, 299.6726, 1, 23.25657
393.4045, 306.2307, 1, 23.28993
384.4904, 320.5673, 1, 23.3233
384.4904, 320.5673, 1, 23.35667
380.3562, 327.695, 1, 23.39003
373.4731, 342.4058, 1, 23.4234
373.4731, 342.4058, 1, 23.45677
370.7956, 349.5792, 1, 23.49013
366.0924, 365.2309, 1, 23.5235
366.0924, 365.2309, 1, 23.55687
