871.8912, 1185.527, 13.76667
428.4513, 1294.262, 13.76667
872.7282, 1187.036, 13.8
435.2081, 1296.793, 13.8
873.7671, 1188.76, 13.83333
442.269, 1299.462, 13.83333
874.9785, 1190.925, 13.86667
448.958, 1302.579, 13.86667
876.5613, 1193.379, 13.9
455.5487, 1305.801, 13.9
878.3657, 1196.232, 13.93333
461.9546, 1309.179, 13.93333
880.136, 1198.293, 13.96667
468.3336, 1312.544, 13.96667
880.9063, 1200.718, 14
474.2088, 1316.116, 14
882.8331, 1202.939, 14.03333
480.2893, 1320.112, 14.03333
884.3055, 1205.111, 14.06667
486.5998, 1324.403, 14.06667
885.8339, 1207.818, 14.1
492.4128, 1329.039, 14.1
887.3363, 1210.968, 14.13333
498.2599, 1334.064, 14.13333
889.2047, 1214.472, 14.16667
504.0789, 1339.233, 14.16667
891.5943, 1217.096, 14.2
509.5292, 1344.322, 14.2
892.5159, 1220.385, 14.23333
514.7, 1349.433, 14.23333
894.9344, 1223.11, 14.26667
519.2041, 1354.68, 14.26667
896.521, 1227.227, 14.3
524.1591, 1360.417, 14.3
898.3681, 1229.996, 14.33333
528.6437, 1366.165, 14.33333
898.9302, 1232.777, 14.36667
532.7233, 1372.04, 14.36667
899.5573, 1235.418, 14.4
536.605, 1378.407, 14.4
900.6371, 1236.042, 14.43333
540.5931, 1384.645, 14.43333
900.9785, 1236.29, 14.46667
544.1772, 1390.977, 14.46667
901.4044, 1237.067, 14.5
547.4026, 1397.353, 14.5
901.0063, 1235.902, 14.53333
550.4993, 1404.398, 14.53333
900.3806, 1235.209, 14.56667
553.4419, 1411.265, 14.56667
899.9706, 1234.26, 14.6
556.3384, 1418.684, 14.6
899.6136, 1233.335, 14.63333
558.5929, 1425.665, 14.63333
899.0894, 1232.041, 14.66667
560.4803, 1432.733, 14.66667
898.0486, 1231.614, 14.7
562.3439, 1440.119, 14.7
898.9135, 1231.189, 14.73333
563.8408, 1447.432, 14.73333
898.2817, 1230.909, 14.76667
565.4664, 1454.54, 14.76667
898.8024, 1231.381, 14.8
566.8228, 1461.847, 14.8
899.1105, 1231.982, 14.83333
567.97, 1468.45, 14.83333
899.1099, 1232.283, 14.86667
568.8521, 1475.961, 14.86667
899.0101, 1232.626, 14.9
569.4776, 1483.107, 14.9
899.85, 1233.18, 14.93333
569.8858, 1490.611, 14.93333
900.5361, 1234.029, 14.96667
569.8972, 1497.757, 14.96667
900.2686, 1234.634, 15
570.1844, 1505.434, 15
901.2138, 1235.81, 15.03333
569.8465, 1512.788, 15.03333
901.5701, 1237.313, 15.06667
569.3454, 1520.019, 15.06667
903.0399, 1238.745, 15.1
568.247, 1527.178, 15.1
905.3817, 1241.136, 15.13333
567.1263, 1534.481, 15.13333
906.1992, 1244.155, 15.16667
565.685, 1541.691, 15.16667
907.7125, 1246.996, 15.2
563.5914, 1548.212, 15.2
909.1788, 1251.15, 15.23333
561.0676, 1555.347, 15.23333
911.0647, 1254.45, 15.26667
558.6056, 1562.189, 15.26667
912.1633, 1256.571, 15.3
555.7679, 1568.555, 15.3
912.9335, 1258.36, 15.33333
552.6282, 1575.081, 15.33333
913.7343, 1259.934, 15.36667
549.268, 1581.483, 15.36667
914.7083, 1261.058, 15.4
545.5534, 1587.984, 15.4
914.3599, 1262.949, 15.43333
541.8322, 1594.16, 15.43333
914.8547, 1262.472, 15.46667
538.2932, 1599.977, 15.46667
915.5346, 1263.252, 15.5
534.2117, 1606.031, 15.5
916.0547, 1264.162, 15.53333
529.9495, 1611.776, 15.53333
916.2305, 1265.28, 15.56667
525.3124, 1617.919, 15.56667
916.434, 1266.436, 15.6
520.3116, 1623.265, 15.6
915.7264, 1267.621, 15.63333
515.4665, 1628.629, 15.63333
916.9271, 1269.399, 15.66667
510.7383, 1633.711, 15.66667
917.448, 1271.811, 15.7
505.4915, 1638.843, 15.7
918.5826, 1274.721, 15.73333
500.2433, 1643.945, 15.73333
920.7347, 1275.812, 15.76667
494.5318, 1648.866, 15.76667
920.9149, 1278.028, 15.8
488.6696, 1653.325, 15.8
922.004, 1280.667, 15.83333
482.4677, 1657.449, 15.83333
923.0386, 1282.658, 15.86667
476.4663, 1661.494, 15.86667
923.6367, 1284.633, 15.9
470.4356, 1665.128, 15.9
924.3359, 1287.152, 15.93333
463.959, 1668.815, 15.93333
925.1508, 1289.566, 15.96667
457.5752, 1671.933, 15.96667
925.8395, 1291.044, 16
451.1133, 1675.073, 16
926.3154, 1292.485, 16.03333
444.9829, 1678.233, 16.03333
926.4761, 1294.3, 16.06667
438.4113, 1681.115, 16.06667
927.1921, 1295.241, 16.1
431.6539, 1683.913, 16.1
927.8954, 1297.436, 16.13333
424.784, 1686.585, 16.13333
928.5462, 1299.996, 16.16667
418.3029, 1689.233, 16.16667
929.4351, 1301.86, 16.2
411.7987, 1691.991, 16.2
929.7338, 1302.907, 16.23333
404.7202, 1694.204, 16.23333
929.8073, 1303.471, 16.26667
397.7751, 1696.127, 16.26667
930.0648, 1303.946, 16.3
390.4005, 1697.617, 16.3
930.2194, 1304.007, 16.33333
383.134, 1698.914, 16.33333
930.3244, 1304.291, 16.36667
375.6792, 1699.504, 16.36667
930.5391, 1304.738, 16.4
367.9333, 1699.583, 16.4
930.5433, 1305.295, 16.43333
156.1725, 1416.052, 16.43333
360.9665, 1699.596, 16.43333
931.0988, 1306.264, 16.46667
195.6106, 1385.09, 16.46667
353.6816, 1699.227, 16.46667
931.3705, 1307.497, 16.5
346.5522, 1698.882, 16.5
932.0801, 1308.825, 16.53333
339.339, 1698.206, 16.53333
932.5178, 1310.743, 16.56667
331.6664, 1696.953, 16.56667
932.6439, 1313.647, 16.6
324.9422, 1696.022, 16.6
933.4784, 1315.533, 16.63333
317.584, 1694.372, 16.63333
933.9885, 1319.19, 16.66667
310.4518, 1693.011, 16.66667
935.2891, 1321.608, 16.7
303.3447, 1690.98, 16.7
936.1917, 1323.31, 16.73333
296.4301, 1689.056, 16.73333
936.2115, 1325.28, 16.76667
289.8748, 1686.787, 16.76667
936.0144, 1325.58, 16.8
283.3947, 1683.96, 16.8
936.1649, 1325.516, 16.83333
276.8775, 1680.994, 16.83333
935.9734, 1325.563, 16.86667
270.3972, 1677.475, 16.86667
262.5133, 1262.596, 16.9
